sub,time,trial,stim1,stim2,decision,RT_decision,val1,RT_val1,conf1,RT_conf1,val2,RT_val2,conf2,RT_conf2,conf_decision,RT_conf_decision
244,1684379818042,11,-80,20,1,0.465,10.0,2.252,8.0,0.872,6.0,1.706,10.0,0.739,10.0,1.503
244,1684379854611,12,50,-80,1,0.577,15.0,23.05,8.0,1.02,5.0,2.294,9.0,1.05,9.0,1.743
244,1684379875090,13,80,-80,1,1.165,14.0,8.876,8.0,1.034,12.0,1.823,7.0,0.677,0.0,1.709
244,1684379923133,14,-50,80,2,0.478,10.0,34.439,0.0,0.828,14.0,2.105,1.0,1.22,2.0,2.987
244,1684379945705,15,50,-20,1,0.639,16.0,10.286,9.0,1.465,5.0,2.058,9.0,0.895,9.0,0.722
244,1684379974800,16,-20,80,1,1.579,16.0,10.444,1.0,3.771,4.0,2.85,7.0,1.287,0.0,2.088
244,1684380000244,17,-50,20,2,2.622,14.0,11.001,10.0,0.938,12.0,2.138,10.0,1.274,9.0,2.109
244,1684380016988,18,50,-50,1,0.529,13.0,5.85,9.0,0.952,7.0,1.343,2.0,0.804,0.0,2.025
244,1684380051208,19,50,20,1,0.791,10.0,23.502,10.0,0.862,8.0,1.748,8.0,0.825,8.0,1.377
244,1684380118778,20,80,20,2,1.511,6.0,47.514,9.0,0.777,13.0,11.337,8.0,0.751,0.0,1.357
244,1684380133207,21,80,50,2,1.149,7.0,3.163,9.0,1.002,15.0,1.527,8.0,0.749,9.0,1.508
244,1684380164277,22,50,80,1,0.691,18.0,11.404,9.0,1.192,4.0,1.869,10.0,0.599,10.0,1.073
244,1684380190478,23,20,50,2,0.667,14.0,14.323,9.0,1.053,18.0,2.13,10.0,0.683,3.0,1.885
244,1684380201827,24,20,80,2,0.762,5.0,2.062,9.0,0.783,10.0,1.999,9.0,0.672,10.0,0.993
244,1684380217460,25,-80,-50,1,0.423,20.0,3.442,1.0,1.025,3.0,1.397,8.0,0.755,9.0,2.079
244,1684380234892,26,-50,-20,1,1.135,12.0,5.154,7.0,0.67,6.0,1.392,8.0,0.624,0.0,2.574
244,1684380258827,27,-20,-80,2,0.431,6.0,11.34,2.0,1.855,10.0,3.148,8.0,0.572,2.0,1.059
244,1684380273694,28,-50,-80,1,0.787,20.0,3.266,2.0,1.971,8.0,1.733,7.0,0.931,8.0,1.09
244,1684380285676,29,-80,-20,1,0.663,12.0,2.334,3.0,0.676,5.0,1.175,8.0,0.967,8.0,0.928
244,1684380308407,30,-20,-50,1,0.267,15.0,11.663,9.0,0.83,3.0,1.578,9.0,1.1,10.0,2.124
246,1684379475298,1,20,-50,1,1.763,16.0,3.985,8.0,1.083,4.0,3.405,8.0,1.338,9.0,4.199
246,1684379498905,2,-80,50,2,1.637,2.0,2.64,9.0,1.255,16.0,3.069,7.0,4.097,6.0,4.255
246,1684379518600,3,-50,80,2,0.714,4.0,2.324,9.0,1.158,20.0,2.777,7.0,1.979,5.0,1.695
246,1684379539524,4,20,-20,1,1.105,16.0,2.951,6.0,1.975,8.0,1.792,10.0,1.096,6.0,4.224
246,1684379559416,5,-80,20,2,0.658,2.0,6.112,8.0,1.42,14.0,2.414,8.0,0.944,8.0,1.667
246,1684379576209,6,-50,50,2,0.677,8.0,2.333,6.0,1.956,14.0,1.972,5.0,1.146,8.0,2.059
246,1684379599950,7,-80,80,2,0.642,0.0,4.558,9.0,2.016,20.0,2.416,9.0,1.963,5.0,3.751
246,1684379617310,8,50,-20,1,1.103,14.0,2.713,7.0,0.968,8.0,1.67,9.0,1.259,6.0,2.083
246,1684379635470,9,-20,80,2,0.877,8.0,2.463,10.0,1.153,20.0,2.921,9.0,1.245,6.0,1.233
246,1684379653097,10,80,-80,1,1.127,20.0,1.946,8.0,1.382,0.0,2.206,10.0,1.069,8.0,2.328
246,1684379669523,11,-20,20,2,0.863,8.0,1.913,9.0,1.022,12.0,2.04,10.0,0.968,10.0,1.016
246,1684379690432,12,20,-80,1,0.881,12.0,2.178,7.0,0.985,0.0,3.302,9.0,1.767,8.0,1.077
246,1684379707209,13,-50,20,2,0.851,4.0,3.08,9.0,0.74,13.0,1.557,8.0,1.15,8.0,0.904
246,1684379723436,14,80,-20,1,0.852,20.0,2.556,7.0,1.021,8.0,1.704,10.0,0.84,7.0,0.853
246,1684379740964,15,80,-50,1,0.956,20.0,2.214,7.0,1.416,4.0,2.091,9.0,0.866,7.0,1.183
246,1684379757357,16,50,-50,1,0.687,16.0,1.867,7.0,2.437,4.0,1.617,8.0,0.883,8.0,1.505
246,1684379774750,17,-20,50,2,0.793,8.0,1.741,8.0,1.258,17.0,1.653,6.0,1.085,8.0,2.933
246,1684379791961,18,50,-80,2,0.445,16.0,1.989,8.0,1.283,0.0,1.681,9.0,1.263,1.0,2.455
246,1684379812036,19,-50,-20,2,1.46,4.0,2.067,8.0,1.796,8.0,3.154,8.0,1.524,5.0,2.271
246,1684379827947,20,-50,-80,1,0.588,4.0,2.299,8.0,0.852,0.0,3.35,8.0,1.439,8.0,1.466
246,1684379846356,21,-80,-20,2,0.686,0.0,2.073,8.0,1.497,8.0,1.536,8.0,1.746,5.0,2.951
246,1684379862434,22,-20,-50,1,0.797,8.0,1.653,8.0,1.586,4.0,1.839,7.0,1.455,5.0,1.192
246,1684379881993,23,-80,-50,2,0.559,0.0,2.952,9.0,2.237,4.0,1.738,10.0,1.439,5.0,1.655
246,1684379895638,24,-20,-80,1,0.571,8.0,2.113,8.0,1.802,0.0,1.668,9.0,0.892,9.0,1.515
246,1684379915530,25,20,50,2,0.546,12.0,3.052,8.0,1.197,16.0,1.768,9.0,1.323,7.0,1.333
246,1684379931174,26,20,80,2,0.589,13.0,1.89,7.0,1.496,20.0,2.102,8.0,1.152,8.0,1.096
246,1684379948484,27,50,80,2,1.028,14.0,1.846,7.0,2.162,20.0,1.493,9.0,0.928,9.0,1.337
246,1684379965095,28,80,50,1,1.458,20.0,2.67,9.0,0.906,16.0,1.629,8.0,0.859,8.0,1.648
246,1684379979806,29,50,20,1,0.703,16.0,1.773,7.0,1.051,12.0,1.372,7.0,0.809,6.0,1.48
246,1684379996050,30,80,20,1,1.011,20.0,1.88,8.0,0.774,14.0,2.377,8.0,0.784,8.0,1.288
247,1684379140316,1,-50,-80,2,2.092,5.0,4.006,8.0,1.356,12.0,5.041,9.0,1.611,9.0,1.984
247,1684379156645,2,-80,-20,1,0.901,13.0,2.473,9.0,1.321,8.0,4.071,5.0,1.282,7.0,1.608
247,1684379173730,3,-20,-50,1,1.188,8.0,1.76,8.0,1.273,5.0,2.706,8.0,1.524,9.0,2.757
247,1684379190719,4,-50,-20,2,1.028,4.0,2.796,9.0,1.676,7.0,2.167,7.0,2.331,9.0,1.704
247,1684379205741,5,-80,-50,1,0.748,13.0,2.324,8.0,1.496,6.0,3.039,9.0,1.547,10.0,1.207
247,1684379220408,6,-20,-80,2,1.519,8.0,1.635,9.0,1.681,13.0,2.406,9.0,0.948,10.0,1.777
247,1684379237486,7,80,20,1,0.741,17.0,3.02,10.0,1.388,12.0,3.324,10.0,1.835,10.0,1.49
247,1684379257193,8,80,50,1,0.747,18.0,2.388,10.0,2.413,15.0,5.093,9.0,1.768,10.0,1.873
247,1684379273695,9,20,50,2,0.646,13.0,2.817,9.0,1.437,16.0,3.252,9.0,1.259,10.0,1.514
247,1684379289641,10,20,80,2,0.587,12.0,2.367,6.0,1.689,18.0,1.925,9.0,2.639,10.0,1.243
247,1684379306615,11,50,80,2,0.583,14.0,3.205,8.0,1.368,19.0,2.299,9.0,1.909,10.0,1.988
247,1684379325522,12,50,20,1,0.817,15.0,5.233,8.0,1.599,11.0,2.69,10.0,1.316,10.0,1.548
247,1684379341398,13,-20,50,2,1.158,7.0,1.927,8.0,1.216,16.0,2.939,8.0,1.403,10.0,1.985
247,1684379358046,14,-80,20,2,1.127,12.0,1.665,8.0,1.07,12.0,2.706,10.0,2.505,7.0,2.191
247,1684379374193,15,80,-80,1,0.885,18.0,2.283,10.0,1.103,12.0,2.675,9.0,1.917,10.0,1.175
247,1684379390188,16,-20,20,2,0.787,18.0,2.333,9.0,2.069,13.0,2.946,9.0,1.445,8.0,1.424
247,1684379404493,17,-80,50,2,0.674,12.0,2.181,6.0,0.982,16.0,2.172,9.0,1.165,10.0,1.277
247,1684379420154,18,20,-50,1,0.759,12.0,2.793,8.0,1.17,5.0,2.297,10.0,1.234,10.0,2.201
247,1684379435613,19,50,-50,1,0.715,16.0,2.456,8.0,1.705,6.0,2.33,9.0,1.22,10.0,1.215
247,1684379447924,20,80,-20,1,0.695,18.0,1.744,8.0,1.283,8.0,1.859,8.0,0.998,10.0,1.433
247,1684379462570,21,-50,80,2,0.91,5.0,2.305,9.0,1.787,17.0,1.835,9.0,1.138,10.0,1.216
247,1684379475805,22,50,-20,1,0.769,16.0,1.759,9.0,1.545,9.0,1.567,8.0,1.122,10.0,1.291
247,1684379489623,23,20,-20,1,0.707,12.0,2.042,9.0,1.212,8.0,1.747,9.0,1.432,10.0,1.222
247,1684379503254,24,-80,80,2,0.794,12.0,1.968,10.0,1.757,18.0,1.808,9.0,1.64,10.0,1.603
247,1684379517969,25,80,-50,1,0.635,17.0,2.422,10.0,0.938,5.0,1.983,9.0,1.196,10.0,1.333
247,1684379532101,26,-50,50,2,0.698,5.0,2.176,9.0,1.517,16.0,1.757,9.0,1.806,10.0,1.257
247,1684379546246,27,20,-80,1,0.761,12.0,1.974,9.0,1.099,12.0,1.688,9.0,1.94,8.0,1.215
247,1684379561143,28,-20,80,2,0.606,7.0,2.153,8.0,1.02,18.0,2.548,9.0,1.613,10.0,1.411
247,1684379575073,29,-50,20,2,0.634,5.0,1.829,9.0,1.627,12.0,2.194,9.0,1.206,10.0,1.206
247,1684379588642,30,50,-80,1,0.679,16.0,2.546,9.0,1.012,11.0,1.675,8.0,1.412,10.0,0.928
248,1684379319168,1,-20,-80,1,1.116,8.0,3.943,6.0,1.921,1.0,4.0,9.0,1.735,10.0,2.954
248,1684379339328,2,-50,-20,2,1.778,5.0,2.513,7.0,2.386,7.0,2.942,5.0,2.736,10.0,3.069
248,1684379361009,3,-50,-80,1,6.054,5.0,2.01,7.0,2.321,1.0,2.054,8.0,1.542,8.0,2.016
248,1684379377787,4,-20,-50,1,0.904,9.0,2.637,7.0,2.221,4.0,2.105,7.0,1.701,8.0,1.526
248,1684379397530,5,-80,-50,2,0.913,3.0,2.923,8.0,1.827,6.0,3.705,5.0,3.377,8.0,2.326
248,1684379414337,6,-80,-20,2,0.696,0.0,3.189,10.0,2.135,7.0,2.668,6.0,1.874,8.0,1.55
248,1684379432524,7,80,-50,1,0.767,20.0,4.212,8.0,2.993,4.0,1.996,7.0,1.565,10.0,1.251
248,1684379452275,8,20,-80,1,0.739,14.0,6.852,6.0,1.929,1.0,1.879,7.0,1.594,10.0,1.575
248,1684379469622,9,-20,50,2,1.181,7.0,2.219,6.0,2.296,16.0,2.928,9.0,1.417,10.0,1.105
248,1684379485588,10,80,-80,1,0.841,19.0,3.457,9.0,1.388,1.0,1.936,9.0,1.689,10.0,1.467
248,1684379504449,11,50,-80,1,1.095,17.0,2.327,8.0,1.347,3.0,2.901,7.0,2.423,9.0,3.079
248,1684379522193,12,-20,80,2,1.028,9.0,1.963,6.0,2.531,20.0,2.459,10.0,2.218,9.0,1.404
248,1684379540609,13,-50,20,2,1.065,4.0,2.693,10.0,2.811,12.0,2.276,10.0,1.596,10.0,2.759
248,1684379557450,14,-50,50,2,0.928,3.0,2.932,8.0,1.452,15.0,2.992,8.0,1.632,9.0,1.412
248,1684379578672,15,20,-20,1,2.644,13.0,2.291,8.0,1.774,8.0,3.628,8.0,1.933,9.0,2.927
248,1684379595854,16,20,-50,1,0.896,13.0,3.87,7.0,1.859,3.0,2.954,9.0,1.582,10.0,1.059
248,1684379614076,17,-80,20,2,0.848,0.0,3.592,10.0,1.852,11.0,3.328,7.0,1.341,10.0,1.608
248,1684379633486,18,-80,80,2,0.617,2.0,4.044,8.0,1.885,17.0,3.943,8.0,1.33,10.0,2.373
248,1684379650473,19,50,-50,1,1.331,15.0,2.85,8.0,1.79,4.0,2.041,9.0,1.357,10.0,2.285
248,1684379677209,20,-80,50,2,1.346,1.0,2.173,8.0,2.155,20.0,5.73,0.0,8.832,10.0,2.177
248,1684379696807,21,50,-20,1,1.242,16.0,2.685,8.0,3.059,7.0,3.847,4.0,1.289,9.0,2.05
248,1684379715842,22,-50,80,2,0.782,3.0,3.299,8.0,3.087,18.0,2.938,7.0,1.967,9.0,1.73
248,1684379735335,23,-20,20,2,1.037,8.0,2.493,10.0,2.811,13.0,2.379,8.0,1.42,10.0,3.791
248,1684379752606,24,80,-20,1,1.379,17.0,4.17,8.0,1.799,9.0,1.905,7.0,2.22,10.0,1.762
248,1684379771780,25,50,80,2,1.33,15.0,2.587,5.0,1.382,19.0,3.926,8.0,2.465,10.0,1.82
248,1684379789301,26,80,20,1,0.733,18.0,3.294,8.0,1.69,11.0,3.436,5.0,1.536,10.0,1.578
248,1684379806593,27,50,20,1,0.81,16.0,1.605,7.0,3.214,13.0,2.774,8.0,1.692,9.0,1.724
248,1684379827087,28,20,50,2,1.278,13.0,1.812,8.0,1.384,14.0,6.795,8.0,1.645,9.0,2.078
248,1684379846782,29,20,80,2,0.551,12.0,4.293,4.0,2.507,19.0,3.469,9.0,2.273,10.0,1.076
248,1684379867220,30,80,50,1,0.993,20.0,1.927,3.0,2.662,15.0,5.38,8.0,1.266,10.0,2.934
249,1684379847555,1,-50,20,2,2.61,7.0,5.845,4.0,2.152,13.0,3.165,4.0,1.725,8.0,3.689
249,1684379867711,2,80,-20,1,1.134,18.0,2.365,5.0,2.748,8.0,2.249,4.0,2.406,8.0,2.779
249,1684379890816,3,-20,50,2,1.131,8.0,3.541,3.0,2.679,14.0,2.661,4.0,1.583,6.0,2.467
249,1684379912305,4,-20,20,2,1.021,8.0,1.863,2.0,2.783,15.0,2.326,2.0,2.182,8.0,2.859
249,1684379939646,5,50,-80,1,1.349,14.0,1.816,4.0,3.135,2.0,6.685,3.0,4.023,6.0,3.679
249,1684379963636,6,-50,50,2,0.861,7.0,6.556,2.0,2.646,13.0,2.119,5.0,3.029,7.0,2.147
249,1684379986091,7,80,-50,1,1.062,18.0,2.928,6.0,2.798,7.0,2.613,3.0,2.654,8.0,2.257
249,1684380007580,8,80,-80,1,0.966,18.0,2.428,6.0,3.007,2.0,2.046,5.0,1.662,8.0,3.107
249,1684380029803,9,-80,20,2,1.83,2.0,2.264,5.0,3.846,13.0,2.054,5.0,1.965,7.0,2.307
249,1684380054092,10,20,-80,1,1.086,13.0,2.007,4.0,4.287,2.0,1.942,4.0,2.551,7.0,4.436
249,1684380078048,11,20,-20,1,1.044,13.0,4.152,4.0,2.815,8.0,2.765,3.0,1.487,6.0,3.379
249,1684380102489,12,20,-50,1,0.918,13.0,1.764,4.0,2.303,7.0,2.862,3.0,3.471,7.0,3.233
249,1684380130213,13,-50,80,2,1.102,7.0,8.171,4.0,2.581,18.0,2.512,8.0,2.381,9.0,3.004
249,1684380156153,14,50,-50,1,1.031,13.0,3.542,4.0,4.119,7.0,1.982,2.0,3.358,7.0,3.931
249,1684380184310,15,50,-20,1,0.965,13.0,2.067,4.0,1.886,8.0,1.63,3.0,7.511,7.0,4.923
249,1684380204182,16,-80,80,2,0.982,2.0,2.317,7.0,2.807,18.0,2.311,9.0,1.813,9.0,2.323
249,1684380228388,17,-80,50,2,2.477,2.0,2.055,5.0,4.167,13.0,1.975,5.0,1.135,6.0,2.922
249,1684380249694,18,-20,80,2,0.894,8.0,3.107,3.0,3.487,18.0,2.31,8.0,1.535,9.0,2.091
249,1684380271116,19,50,80,2,0.893,13.0,2.65,3.0,3.733,18.0,2.012,8.0,1.983,9.0,1.691
249,1684380305575,20,50,20,1,1.662,13.0,1.735,3.0,2.397,11.0,15.565,2.0,3.933,5.0,3.402
249,1684380327931,21,20,80,2,0.814,11.0,3.279,1.0,4.127,18.0,2.069,9.0,2.078,9.0,2.115
249,1684380348053,22,80,20,1,1.078,18.0,1.902,9.0,2.607,11.0,2.397,2.0,2.382,9.0,2.146
249,1684380371942,23,20,50,2,1.03,11.0,2.193,2.0,3.175,13.0,1.83,4.0,4.303,6.0,2.658
249,1684380394666,24,80,50,1,2.079,18.0,2.217,6.0,3.598,13.0,1.822,3.0,4.335,7.0,3.635
249,1684380422523,25,-50,-80,1,2.765,8.0,2.872,3.0,1.431,2.0,2.598,3.0,3.359,5.0,4.499
249,1684380445362,26,-20,-50,2,1.886,8.0,1.662,3.0,1.933,8.0,2.502,4.0,1.839,4.0,5.819
249,1684380469168,27,-80,-20,2,1.399,2.0,2.915,4.0,2.838,8.0,2.341,4.0,2.111,5.0,3.492
249,1684380497775,28,-20,-80,1,1.581,7.0,2.333,4.0,4.589,2.0,6.693,4.0,2.215,5.0,3.851
249,1684380519098,29,-50,-20,1,2.831,8.0,2.264,4.0,2.037,8.0,1.934,3.0,1.462,3.0,3.171
249,1684380542255,30,-80,-50,2,1.263,2.0,2.066,4.0,2.502,7.0,3.334,3.0,2.471,5.0,3.403
250,1684382249954,1,-50,-80,1,2.91,12.0,2.384,6.0,1.176,12.0,1.255,6.0,1.415,7.0,3.654
250,1684382267670,2,-50,-20,1,1.101,15.0,2.772,8.0,1.435,6.0,1.7,3.0,1.127,7.0,2.375
250,1684382290270,3,-80,-20,2,2.454,13.0,1.369,0.0,2.454,7.0,1.723,4.0,1.358,7.0,2.444
250,1684382307504,4,-20,-50,1,0.989,6.0,1.838,3.0,1.374,9.0,1.519,4.0,1.331,5.0,2.051
250,1684382326753,5,-80,-50,1,1.471,13.0,1.877,1.0,2.792,9.0,2.47,4.0,1.186,5.0,2.804
250,1684382344371,6,-20,-80,1,0.81,9.0,1.458,3.0,1.929,5.0,1.603,3.0,1.617,3.0,1.522
250,1684382364287,7,-80,20,2,0.832,7.0,1.523,3.0,1.266,13.0,3.467,6.0,1.202,6.0,3.195
250,1684382381669,8,50,-50,1,1.618,14.0,2.579,7.0,1.386,7.0,1.813,4.0,1.031,6.0,1.654
250,1684382398419,9,20,-50,1,0.928,13.0,1.588,6.0,1.316,13.0,1.257,7.0,1.139,7.0,1.657
250,1684382448920,10,-20,20,2,2.198,7.0,4.608,4.0,10.931,13.0,2.419,7.0,1.087,7.0,1.417
250,1684382479153,11,80,-20,1,9.514,20.0,3.241,8.0,1.829,12.0,1.885,2.0,2.448,10.0,2.413
250,1684382504452,12,-50,80,2,1.516,6.0,3.962,4.0,1.476,18.0,4.168,8.0,2.445,8.0,2.416
250,1684382527418,13,-80,80,2,1.693,1.0,2.728,5.0,4.593,20.0,2.298,9.0,1.421,5.0,2.251
250,1684382550468,14,-80,50,2,1.205,4.0,2.127,6.0,6.394,16.0,2.368,7.0,1.537,7.0,1.501
250,1684382580852,15,50,-20,1,0.845,15.0,1.759,7.0,1.708,14.0,1.509,3.0,13.048,7.0,1.867
250,1684382597835,16,80,-50,1,0.955,20.0,2.2,9.0,1.82,7.0,2.094,4.0,1.078,8.0,1.419
250,1684382619119,17,-20,80,2,1.185,6.0,3.234,6.0,1.811,20.0,2.166,8.0,2.138,7.0,1.437
250,1684382641618,18,80,-80,1,0.829,17.0,2.119,9.0,1.283,15.0,1.328,1.0,2.797,9.0,2.187
